,weight
5829,1123.0
5830,1123.0
5831,1123.0
5832,1123.0
5833,1123.0
5834,1123.0
5835,1123.0
5836,1123.0
5837,1123.0
5838,1123.0
5839,1123.0
5840,1123.0
5841,1123.0
5842,1123.0
5843,1123.0
5844,1123.0
5845,1123.0
5846,4560.0
5847,4560.0
5848,4560.0
5849,4560.0
5850,4560.0
5851,4560.0
5852,4560.0
5853,4560.0
5854,4560.0
5855,882.0
5856,882.0
5857,882.0
5858,882.0
5859,882.0
5860,882.0
5861,882.0
5862,882.0
5863,882.0
5864,882.0
5865,882.0
5866,882.0
5867,882.0
5868,882.0
5869,882.0
5870,882.0
5871,882.0
5872,882.0
5873,882.0
5874,882.0
5875,882.0
5876,882.0
5877,882.0
5878,882.0
5879,882.0
5880,882.0
5881,882.0
5882,882.0
5883,882.0
5884,882.0
5885,882.0
5886,882.0
5887,882.0
5888,882.0
5889,882.0
5890,882.0
5891,964.0
5892,964.0
5893,964.0
5894,964.0
5895,964.0
5896,964.0
5897,964.0
5898,964.0
5899,964.0
5900,964.0
5901,964.0
5902,964.0
5903,964.0
5904,964.0
5905,964.0
5906,861.0
5907,861.0
5908,861.0
5909,861.0
5910,861.0
5911,861.0
5912,861.0
5913,861.0
5914,861.0
5915,861.0
5916,861.0
5917,861.0
5918,861.0
5919,861.0
5920,861.0
5921,861.0
5922,861.0
5923,861.0
5924,861.0
5925,861.0
5926,861.0
5927,861.0
5928,861.0
5929,861.0
5930,861.0
5931,861.0
5932,861.0
5933,861.0
5934,861.0
5935,861.0
5936,861.0
5937,861.0
5938,861.0
5939,861.0
5940,861.0
5941,861.0
5942,861.0
5943,861.0
5944,861.0
5945,861.0
5946,861.0
5947,861.0
5948,861.0
5949,861.0
5950,861.0
5951,861.0
5952,861.0
5953,861.0
5954,861.0
5955,861.0
5956,861.0
5957,861.0
5958,861.0
5959,861.0
5960,861.0
5961,861.0
5962,861.0
5963,861.0
5964,861.0
5965,861.0
5966,861.0
5967,861.0
5968,861.0
5969,861.0
5970,861.0
5971,861.0
5972,861.0
5973,861.0
5974,861.0
5975,861.0
5976,861.0
5977,861.0
5978,861.0
5979,861.0
5980,861.0
5981,861.0
5982,861.0
5983,861.0
5984,861.0
5985,861.0
5986,861.0
5987,623.0
5988,623.0
5989,623.0
5990,623.0
5991,623.0
5992,623.0
5993,623.0
5994,623.0
5995,623.0
5996,623.0
5997,623.0
5998,623.0
5999,623.0
6000,623.0
6001,623.0
6002,623.0
6003,623.0
6004,623.0
6005,623.0
6006,623.0
6007,623.0
6008,623.0
6009,623.0
6010,623.0
6011,623.0
6012,623.0
6013,623.0
6014,623.0
6015,623.0
6016,623.0
6017,623.0
6018,623.0
6019,623.0
6020,623.0
6021,623.0
6022,623.0
6023,623.0
6024,623.0
6025,623.0
6026,623.0
6027,623.0
6028,623.0
6029,623.0
6030,623.0
6031,623.0
6032,623.0
6033,623.0
6034,623.0
6035,623.0
6036,623.0
6037,623.0
6038,623.0
6039,623.0
6040,623.0
6041,623.0
6042,623.0
6043,623.0
6044,623.0
6045,623.0
6046,623.0
6047,623.0
6048,623.0
6049,623.0
6050,623.0
6051,623.0
6052,623.0
6053,623.0
6054,623.0
6055,623.0
6056,623.0
6057,623.0
6058,623.0
6059,623.0
6060,745.0
6061,745.0
6062,745.0
6063,745.0
6064,745.0
6065,745.0
6066,745.0
6067,745.0
6068,745.0
6069,745.0
6070,745.0
6071,745.0
6072,745.0
6073,745.0
6074,745.0
6075,745.0
6076,745.0
6077,745.0
6078,745.0
6079,745.0
6080,745.0
6081,745.0
6082,745.0
6083,745.0
6084,745.0
6085,745.0
6086,745.0
6087,745.0
6088,745.0
6089,745.0
6090,745.0
6091,745.0
6092,745.0
6093,745.0
6094,745.0
6095,745.0
6096,745.0
6097,745.0
6098,745.0
6099,745.0
6100,745.0
6101,745.0
6102,745.0
6103,745.0
6104,745.0
6105,745.0
6106,745.0
6107,745.0
6108,745.0
6109,745.0
6110,975.0
6111,975.0
6112,975.0
6113,2360.0
6114,2360.0
6115,2360.0
6116,2360.0
6117,2360.0
6118,2360.0
6119,2360.0
6120,2360.0
6121,2360.0
6122,2360.0
6123,2360.0
6124,2360.0
6125,2360.0
6126,2360.0
6127,2360.0
6128,2360.0
6129,2360.0
6130,2360.0
6131,1846.0
6132,1846.0
6133,1846.0
6134,1846.0
6135,1846.0
6136,1846.0
6137,1881.0
6138,1881.0
6139,1881.0
6140,1881.0
6141,1881.0
6142,1881.0
6143,1881.0
6144,1881.0
6145,1881.0
6146,2795.0
6147,2795.0
6148,2795.0
6149,2795.0
6150,2795.0
6151,2795.0
6152,2795.0
6153,2795.0
6154,2795.0
6155,2795.0
6156,2318.0
6157,2318.0
6158,2318.0
6159,2318.0
6160,2318.0
6161,2318.0
6162,2318.0
6163,2318.0
6164,2318.0
6165,2318.0
6166,2318.0
6167,2318.0
6168,2318.0
6169,2318.0
6170,5720.0
6171,1389.0
6172,1389.0
6173,1389.0
6174,1389.0
6175,1389.0
6176,1389.0
6177,1389.0
6178,1389.0
6179,1389.0
6180,1389.0
6181,1389.0
6182,1389.0
6183,1389.0
6184,1389.0
6185,1389.0
6186,1389.0
6187,1389.0
6188,1389.0
6189,1389.0
6190,1389.0
6191,1389.0
6192,1389.0
6193,1389.0
6194,1389.0
6195,1389.0
6196,1389.0
6197,1389.0
6198,1389.0
6199,1389.0
6200,1389.0
6201,1389.0
6202,1389.0
6203,1389.0
6204,1389.0
6205,1389.0
6206,1389.0
6207,1389.0
6208,1389.0
6209,1389.0
6210,1389.0
6211,1389.0
6212,1389.0
6213,1389.0
6214,1389.0
6215,1389.0
6216,1389.0
6217,1389.0
6218,1389.0
6219,1389.0
6220,1389.0
6221,1389.0
6222,1389.0
6223,1389.0
6224,1389.0
6225,2267.0
6226,2267.0
6227,2267.0
6228,2267.0
6229,2267.0
6230,2267.0
6231,2267.0
6232,2267.0
6233,2267.0
6234,2267.0
6235,2267.0
6236,2267.0
6237,2267.0
6238,2267.0
6239,2267.0
6240,2267.0
6241,2267.0
6242,1411.0
6243,1411.0
6244,1411.0
6245,1411.0
6246,1411.0
6247,1411.0
6248,1411.0
6249,1411.0
6250,1411.0
6251,1411.0
6252,1411.0
6253,1411.0
6254,1411.0
6255,1411.0
6256,1411.0
6257,1411.0
6258,1489.0
6259,1489.0
6260,1489.0
6261,1489.0
6262,1489.0
6263,1489.0
6264,1489.0
6265,1489.0
6266,1489.0
6267,1489.0
6268,1489.0
6269,1489.0
6270,1489.0
6271,1489.0
6272,1489.0
6273,1489.0
6274,1489.0
6275,1489.0
6276,1489.0
6277,1489.0
6278,1489.0
6279,1489.0
6280,1489.0
6281,1489.0
6282,1489.0
6283,1416.0
6284,1416.0
6285,1416.0
6286,1416.0
6287,1416.0
6288,1416.0
6289,1416.0
6290,1416.0
6291,1416.0
6292,1416.0
6293,1416.0
6294,1416.0
6295,1416.0
6296,1416.0
6297,1416.0
6298,1416.0
6299,1416.0
6300,1416.0
6301,1416.0
6302,1416.0
6303,1416.0
6304,1416.0
6305,1416.0
6306,1416.0
6307,1416.0
6308,1416.0
6309,1416.0
6310,1416.0
6311,1416.0
6312,1416.0
6313,717.0
6314,717.0
6315,717.0
6316,717.0
6317,717.0
6318,1722.0
6319,1722.0
6320,1722.0
6321,1722.0
6322,1722.0
6323,1722.0
6324,1722.0
6325,1722.0
6326,1722.0
6327,1722.0
6328,1722.0
6329,1722.0
6330,1722.0
6331,1722.0
6332,1722.0
6333,1722.0
6334,1722.0
6335,1722.0
6336,1722.0
6337,1722.0
6338,1722.0
6339,1722.0
6340,1722.0
6341,1722.0
6342,1722.0
6343,1722.0
6344,1722.0
6345,1722.0
6346,1722.0
6347,1722.0
6348,1722.0
6349,1722.0
6350,1722.0
6351,1722.0
6352,1722.0
6353,1722.0
6354,1722.0
6355,1722.0
6356,1881.0
6357,1881.0
6358,1881.0
6359,1881.0
6360,1881.0
6361,1881.0
6362,1881.0
6363,1881.0
6364,1881.0
6365,1881.0
6366,1881.0
6367,1881.0
6368,1881.0
6369,1881.0
6370,1881.0
6371,1881.0
6372,1881.0
6373,1881.0
6374,1881.0
6375,1881.0
6376,1881.0
6377,1881.0
6378,1881.0
6379,1267.0
6380,1267.0
6381,1267.0
6382,1267.0
6383,1267.0
6384,1267.0
6385,1267.0
6386,1267.0
6387,1267.0
6388,1267.0
6389,1267.0
6390,1267.0
6391,1267.0
6392,1267.0
6393,1267.0
6394,1267.0
6395,1004.0
6396,1004.0
6397,1004.0
6398,1004.0
6399,1004.0
6400,1004.0
6401,1004.0
6402,1004.0
6403,1004.0
6404,1004.0
6405,1004.0
6406,1004.0
6407,1004.0
6408,1004.0
6409,1004.0
6410,1004.0
6411,1004.0
6412,1004.0
6413,1004.0
6414,1004.0
6415,1004.0
6416,1004.0
6417,1004.0
6418,1004.0
6419,1004.0
6420,1004.0
6421,1004.0
6422,1004.0
6423,1004.0
6424,1004.0
6425,1004.0
6426,1004.0
6427,1004.0
6428,1004.0
6429,1004.0
6430,1004.0
6431,1004.0
6432,1241.0
6433,1241.0
6434,1241.0
6435,1241.0
6436,1241.0
6437,1241.0
6438,1241.0
6439,1241.0
6440,1241.0
6441,1241.0
6442,1241.0
6443,1241.0
6444,1241.0
6445,1241.0
6446,1241.0
6447,1241.0
6448,1241.0
6449,1241.0
6450,1241.0
6451,1241.0
6452,1241.0
6453,1241.0
6454,1241.0
6455,1241.0
6456,1241.0
6457,1241.0
6458,1241.0
6459,1241.0
6460,1241.0
6461,1241.0
6462,1241.0
6463,1241.0
6464,1493.0
6465,1493.0
6466,1493.0
6467,1493.0
6468,1493.0
6469,1493.0
6470,1493.0
6471,1493.0
6472,1493.0
6473,1493.0
6474,1493.0
6475,1493.0
6476,1493.0
6477,1493.0
6478,1493.0
6479,1493.0
6480,2133.0
6481,2133.0
6482,2133.0
6483,2133.0
6484,2133.0
6485,2133.0
6486,2133.0
6487,2133.0
6488,2133.0
6489,894.0
6490,894.0
6491,894.0
6492,894.0
6493,894.0
6494,894.0
6495,894.0
6496,860.0
6497,860.0
6498,860.0
6499,860.0
6500,860.0
6501,860.0
6502,860.0
6503,860.0
6504,860.0
6505,860.0
6506,860.0
6507,860.0
6508,860.0
6509,860.0
6510,729.0
6511,729.0
6512,729.0
6513,729.0
6514,729.0
6515,729.0
6516,729.0
6517,729.0
6518,729.0
6519,729.0
6520,729.0
6521,729.0
6522,729.0
6523,729.0
6524,729.0
6525,729.0
6526,729.0
6527,729.0
6528,2588.0
6529,2588.0
6530,1843.0
6531,1843.0
6532,1843.0
6533,1843.0
6534,440.0
6535,440.0
6536,1508.0
6537,1508.0
6538,1508.0
6539,1508.0
6540,1508.0
6541,1508.0
6542,1508.0
6543,1508.0
6544,1508.0
6545,1508.0
6546,1508.0
6547,1508.0
6548,1508.0
6549,1508.0
6550,1508.0
6551,1508.0
6552,1508.0
6553,1508.0
6554,2069.0
6555,2069.0
6556,2069.0
6557,2069.0
6558,2069.0
6559,2069.0
6560,904.0
6561,904.0
6562,904.0
6563,904.0
6564,904.0
6565,4180.0
6566,4180.0
6567,4180.0
6568,2888.0
6569,2888.0
6570,2888.0
6571,2888.0
6572,2888.0
6573,2209.0
6574,2209.0
6575,2209.0
6576,2209.0
6577,2209.0
6578,2209.0
6579,2209.0
6580,1510.0
6581,1510.0
6582,1510.0
6583,1510.0
6584,1510.0
6585,1510.0
6586,1510.0
6587,1115.0
6588,3262.0
6589,3262.0
6590,1012.0
6591,1012.0
6592,1012.0
6593,1012.0
6594,1012.0
6595,1012.0
6596,1012.0
6597,1012.0
6598,4375.0
6599,1123.0
6600,1300.0
